product_id,title,product_description,rating,ratings_count,initial_price,discount,currency,delivery_options,product_details,seller_name,category,total_amount_to_be_paid
21850852,Soie,Women High Waist Full Coverage Lace Brief,4.9,14,390,5.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""PRODUCT DETAILS : Our most comfortable brief is crafted for both luxury and leisure. With its soft brushed fabric and delicate lace, it offers full coverage and a high waist for an effortless look, making it perfect for work or home. Specially crafted with a superior nylon spandex blend fabric, this brief offers both comfort and style.Features:VAN Number : FP-1706WINE. High waist. Full coverage. Brief style. Soft nylon spandex fabric. Lace detail. Specially brushed fabric"",""material_and_care"":""Nylon and Spandex. Hand Wash""}",GIN███IND███RIE█████████,briefs,370.5
21860658,EROTISSCH,Women Printed Laced Basic Briefs,0.0,0,899,40.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Blue printed laced basic briefs, each has elasticated waistband double layered gussetVANumber: AIP-35BType: basicWaist Rise: Mid-riseWaist band :Inner Elastic"",""material_and_care"":""95% Nylon &amp; 5% Elastane. Hand Wash""}",AAK███INT███TES█████████LIM██████,briefs,539.4
21569986,Chromozome,Men Pack of 4 Premium Pure Cotton Mini Briefs 8902733625630-MULTI 9,4.2,18,1199,40.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Pack of 4 Premium Briefs for Men (Grey & Navy blue  )VAN: 8902733625630-MULTI 9Double-layered contoured pouchOuter ElasticMid-riseKnitted"",""material_and_care"":""100% Premium Cotton. Machine Wash"",""size_and_fit"":""Regular, Comfort Fit""}",Sup███om ███,briefs,719.4
19206416,ABELINO,Women Set of 3 Assorted Cotton Boy Shorts Briefs PANTY3PCPLAINBOYSHORTS01,3.6,14,1899,80.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Pack of 3 High Rise Assorted Boyshorts Briefs has an elasticated waistband with slip-on closure and double layered gusset.VANumber PANTY3PCPLAINBOYSHORTS01-Purple#Assorted: The final product delivered might vary in colour and prints from the display here"",""material_and_care"":""100% cotton. Machine Wash"",""size_and_fit"":""Please use size chart to shop your perfect size. ""}",ARI███T T███ING█████████,briefs,379.79999999999995
22196594,Zoiro,Men Pack Of 2 Anti-Bacterial Basic Briefs,5.0,6,499,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Pack of two blue adn grey solid basic briefs, has double layered gussetVAN number: 8905320111653_REType: BasicWaist Rise: Mid-riseFeatures:Bio washSilicon FinishAnti PillingAnti bacterial finshGood Color FastnessGood StretchablityShrinkage controlledSoft feel ElasticBranded ElasticInsta Cool Design"",""material_and_care"":""95% Super Combed Cotton, 5% Elastane. Machine Wash""}",J.G███OSI███ PR█████████ITE███,briefs,219.55999999999995
22196914,Zivame,Women Pack Of 3 Low-Rise Ultra Soft Bikini Briefs,4.6,5,799,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Pack of 3 bikini briefsRed printed bikiniBlue solid low-rise bikini briefsPink solid mid-rise bikini briefsVAN number: ZI2621FASHMPURPType: BikiniWaist Rise: Low-riseFeatures:Ultra SoftGives a sleeker lookGives full coverage"",""material_and_care"":""100% Cotton. Hand Wash""}",MIL███AR ███AIL█████████LIM██████,briefs,399.5
21906602,bummer,Women Printed Micro Modal Mid Rise Boy Shorts,4.6,23,599,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Navy blue  printed mid-rise BoyShorts briefs, has elasticated waistband with double layered gussetVANumber: BSLZ01XXLType: BoyShortsMid-rise"",""material_and_care"":""Modal. Hand Wash""}",BAL███APP███LS █████████IMI██████,briefs,449.25
13889998,XYXX,Men Grey Solid Ultra-Soft Antimicrobial Basic Briefs XYBRF56,4.1,202,249,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Single briefs in Grey with a microfibre waistband and anti-microbial finish that prevents odours and rashes.Key Features:Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.Snug Fit:Fits your form without clinging to your skin and offers fantastic support.Waistband:Anti-roll microfibre waistband that doesn't leave marks.Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation."",""material_and_care"":""Made from 92% TENCEL Modal and 8% Spandex\n\n. Wash Care:\nMachine wash cold. Tumble dry, gentle cycle, no heat. Do not bleach or dry clean. Do not wring or iron.""}",XYX███PPA███S P█████████MIT████████████,briefs,109.55999999999997
22436508,Bruchi CLUB,Men Low-Rise Anti-Bacterial Basic Briefs,5.0,4,888,65.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Items like innerwear, socks, certain accessories and some high-value fragile items do not come under our return policy""]","{""description"":""Black solid bikini briefs, has an elasticated waistband with contoured pouchVAN Number: BRC-ML-FOXY001-BK-MType: BikiniWaist Rise: Low-riseFeatures:Fit Type: StretchFabric Innovation: Bruchi Club mens briefs are made from Bamboo fabric, sourced from Bamboo trees, and manufactured using eco-conscious techniques. A combination of 92% Bamboo and 8% Elastane with Cloud Soft technology delivers ultra-soft underwear that should be a part of every mans wardrobe.3X Softer Than Cotton: Fabulously smooth, the Micro Modal fabric gently embraces your body with long-lasting softness to help your skin feel pleasantly cool and dry throughout the day and night. Bamboo achieves that coveted lived-in softness even fresh out of the box, creating a barely-there feel round-the-clock.Moisture Absorbent: The Bamboo fabric is remarkable at keeping you dry and fresh round the clock. Absorbing 50% more moisture than regular cotton does, our innerwear ensures you stay comfortable, enabling a long-lasting freshness.No-Marks Waistband: Say goodbye to waistband marks! Our innerwear is equipped with a microfiber, anti-roll waistband that fits your waist perfectly without any irritation or waistband marks. Our signature waistband ensures that the innerwear stays in its place without causing any harm.Specification: Proudly made in Bharat, Bruchi Club mens briefs fit true to size. In case of any confusion in size, please refer to the size chart in imageAnti bacterial"",""material_and_care"":""93% Bamboo &amp; 7% Elastance. Hand Wash""}",BRU███ CL███APP█████████ATE█████████,briefs,310.79999999999995
21877640,DressBerry,Shoulder Straps Pure Cotton Camisole,3.7,14,299,23.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges""]","{""description"":""Grey solid camisole, has shoulder straps, sleeveless and regular hemVAN Number : DB-CAMI-LC"",""material_and_care"":""100% Cotton. Machine Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",VAC███CRE███ONS███,camisoles,230.23000000000002
18882294,VStar,Women White Solid Modern Fit Deep Neckline  Camisoles,4.8,10,265,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges""]","{""description"":""White solid non-padded sleeveless camisole, has adjustable shoulder straps and a deep neck"",""material_and_care"":""Cotton. Hand Wash"",""size_and_fit"":""Modern Fit. The model (height 5'8\"") is wearing size XL""}",V S███ CR███ION█████████,camisoles,116.6
21882284,H&M,Grey Tealight Holder,0.0,0,1299,45.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Glass tealight holder in a soft, wavy design, suitable for two candles."",""material_and_care"":""100% Glass. Wipe with a clean, dry cloth to remove dust"",""size_and_fit"":""Length: 16.7 cm. Width:&nbsp;15.2 cm. Height:&nbsp;8.2 cm""}",H &███Hen███ & █████████eta█████████████████████,candle-holders,714.4499999999999
13669894,Vastraa Fusion,Unisex Maroon Solid Woollen Afghani Pakol Cap,3.5,13,1699,70.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Maroon solid woollen Afghani Pakol cap"",""material_and_care"":""100% Wool. Dry Clean""}",Unknown seller,caps,509.70000000000005
16281444,Bharatasya,Women White & Black Woolen Earwarmer Headband,4.3,7,699,68.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""White and black self design beanie,  has a visor "",""material_and_care"":"". Acrylic. Handwash only""}",VR ███ign███,caps,223.67999999999995
20129438,Skechers,Men Blue Textured Sneakers,3.8,11,12999,30.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""A pair of round toe blue sneakers ,has regular styling,  Lace-ups detail  Mesh  upper  Cushioned footbed  Textured and patterned outsole  Warranty: 3 months "",""material_and_care"":""Mesh. Wipe with a clean, dry cloth to remove dust""}",LSD███FES███ES █████████IMI██████,casual-shoes,9099.3
18506050,Bata,Women Black Woven Design Slip-On Sneakers,4.4,86,1199,55.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""A pair of round toe black slip-on sneakers ,has regular styling,  Slip-on detail  Textile  upper  Cushioned footbed  Textured and patterned outsole "",""material_and_care"":""Wipe with clean and dry cloth to remove dust""}",Bat███ndi███imi██████,casual-shoes,539.55
21739362,Prolific,Men Printed LightWeight Mid Top Sneakers,3.9,8,2660,71.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""A pair of round toe sneakers ,has mid top styling,Lace-ups detailSynthetic leather upperCushioned footbedTextured and patterned outsoleWarranty: limited warrantyWarranty provided by brand owner/manufacturer"",""material_and_care"":""Synthetic Leather. Wipe with a clean, dry cloth to remove dust""}",BRA███SI ███AIL███,casual-shoes,771.4000000000001
21903832,U.S. Polo Assn.,Women Perforated Sneakers,4.1,16,4299,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""A pair of round toe white sneakers,has regular stylingLace-ups detailPu upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer"",""material_and_care"":""PU. Wipe with a clean and dry cloth to remove dust""}",ARV███ LI███TYL█████████LIM██████,casual-shoes,3224.25
